"address","lat","long"
"Indian Inst Technol, Indian Sch Mines, Dept Appl Geol, Coal Geol & Organ Petrol Lab, Dhanbad 826004, Jharkhand, India",23.8144432,86.4412022
"Indian Inst Technol, Roorkee 247667, Uttar Pradesh, India",29.8542626,77.8880002
"Indian Inst Technol, Roorkee, Uttar Pradesh, India",29.8542626,77.8880002
"Indian Inst Technol, Sch Water Resources, Kharagpur 721302, W Bengal, India",22.3179026,87.3102486
"Indian Inst Trop Meteorol, Ctr Climate Change Res, Pune 411008, Maharashtra, India",18.5378802,73.8048243
"Indian Inst Trop Meteorol, Pune 411008, Maharashtra, India",18.5373936,73.8054335
"Indian Sch Mines Univ, Dept Environm Sci & Engn, Dhanbad 826004, Jharkhand, India",23.8529508,86.4288534
"Indian Sch Mines, Indian Inst Technol, Dept Environm Sci & Engn, Dhanbad, Bihar, India",25.9644427,85.2722472
"Indian Space Res Org, Microwave Tech Dev Div, Space Applicat Ctr, Ahmadabad 380015, Gujarat, India",23.0277933,72.518888
"Indian Space Res Org, Natl Remote Sensing Ctr, Hyderabad, India",17.385044,78.486671
"Indian Stat Inst, 203 Barrackpore Trunk Rd, Kolkata 700108, W Bengal, India",22.6491893,88.3763794
"Indian Tobacco Co ITC, Paper Boards & Specialty Papers Div PSPD, Khammam Dt 507201, Andhra Pradesh, India",16.8110192,80.5216184
"Indian Tobacco Co ITC, Paper Boards & Specialty Papers Div PSPD, Secunderabad 500003, India",17.4369259,78.4894015
"Indiana Univ, Ctr Study Inst Populat & Environm Change CIPEC, Bloomington, IN USA",39.165325,-86.5263857
"Indira Gandhi Agr Univ, Dept Forestry, Raipur 492012, Madhya Pradesh, India",22.9734229,78.6568942
"Indira Gandhi Agr Univ, Dept Forestry, Raipur, Chhattisgarh, India",21.2375704,81.7054549
"Indira Gandhi Agr Univ, Dept Forestry, Raipur, Madhya Pradesh, India",23.4298973,77.4149715
"Indira Gandhi Inst Dev Res, Bombay 400065, Maharashtra, India",19.1661694,72.8777268
"Indira Gandhi Krishi Vishwa Vidyalaya, Dept Soil Sci & Agr Chem, Raipur 492012, Madhya Pradesh, India",21.2375704,81.7054549
"Indira Gandhi Krishi Vishwavidyalaya, Coll Agr, Dept Forestry, Raipur 492006, CG, India",21.2375704,81.7054549
"Indira Gandhi Krishi Vishwavidyalaya, Dept Forestry, Raipur 492012, Chhattisgarh, India",21.2375704,81.7054549
"Indira Gandhi Natl Open Univ IGNOU, Sch Sci, New Delhi 110068, India",28.4820119,77.2170762
"Indira Gandhi Natl Tribal Univ, Amarkantak, India",22.7935518,81.7496531
"Indira Gandhi Natl Tribal Univ, Dept Environm Sci, Amarkantak 484887, India",22.6822292,81.7532219
"Indira Gandhi Natl Tribal Univ, Dept Environm Sci, Amarkantak, MP, India",22.6822292,81.7532219
"Indraprastha Inst Informat Technol, New Delhi 110020, India",28.5455795,77.273111
"Infosys Ltd, Hyderabad, India",17.385044,78.486671
"INRA, Genet & Diversite Anim UMR1236, F-78352 Jouy En Josas, France",48.764545,2.169007
"INRA, UMR AMAP, F-34000 Montpellier, France",43.6519813,3.8614156
"Insian Council Agr Res, New Delhi, India",28.616831,77.23048
"Inst Adv Study Sci & Technol, Div Life Sci, Biofertilizer Unit, Gauhati 781035, Assam, India",26.0431974,91.7052325
"Inst Digital Commun Ruhr Univ, Dept Elect Engn & Informat Technol, Bochum, Germany",51.4468863,7.2617049
"Inst Engn & Technol, Dept Civil Engn, Lucknow 226001, UP, India",26.8537051,80.9484195
"Inst Francais Pondichery, UMIFRE CNRS MAEE 21, Pondicherry 605001, India",11.9369401,79.8356517
"Inst Global Environm Strategies, Integrated Sustainabil Ctr ISC, Hayama, Kanagawa, Japan",35.2589519,139.6118949
"Inst Himalayan Bioresource Technol, Palampur 176061, Himachal Prades, India",32.1108599,76.5362526
"Inst Microbial Technol, MTCC Microbial Type Culture Collect & Gene Bank, Chandigarh, India",30.7489159,76.7336736
"Inst Microbial Technol, MTCC Microbial Type Culture Collect & Gene Bank, Sect 39A, Chandigarh, India",30.7489159,76.7336736
"Inst Natl Informat Geog & Forestiere, Lab Inventaire Forestier, F-54000 Nancy, France",48.6942707,6.1894947
"Inst Politecn Nacl, Ctr Interdisciplinario Ciencias Marinas, Av IPN SN, La Paz, Bcs, Mexico",24.1426408,-110.3127531
"Inst Publ Hlth, Bangalore 560070, Karnataka, India",12.9149298,77.5634899
"Inst Social & Econ Change, Ctr Ecol Econ & Nat Resources, Dr VKRV Rao Rd, Nagarabhavi 560072, Bengaluru, India",12.954062,77.513997
"Inst Study & Dev Worldwide, 8-45 Henley Rd,Homebush West, Sydney, NSW 2140, Australia",-33.8654513,151.0702869
"Inst Terr Ecosyst, Zurich, Switzerland",47.3768866,8.541694
"Inst Wood Sci & Technol, 18th Cross, Bangalore 560003, Karnataka, India",13.0112668,77.5704048
"Inst Wood Sci & Technol, 18th Cross, Malleswaram 560003, Bengaluru, India",13.0112668,77.5704048
"Inst Wood Sci & Technol, Bangalore 560003, Karnataka, India",13.0112668,77.5704048
"Inst Wood Sci & Technol, Div Tree Improvement, Bangalore 560003, Karnataka, India",13.0112668,77.5704048
"Inst Wood Sci & Technol, Malleswaram 560003, Bengaluru, India",13.0112668,77.5704048
"Int Crane Fdn, Program SarusScape, E 11736 Shady Lane Rd, Baraboo, WI 53913 USA",43.5468417,-89.7545943
"Int Crops Res Inst Semi Arid Trop, Greater Hyderabad 502324, Andhra Pradesh, India",15.9128998,79.7399875
"Int Crops Res Inst Semi Arid Trop, Patancheru, Andhra Pradesh, India",15.9128998,79.7399875
"Int Ctr Agr Res Dry Areas ICARDA, Rabat 10000, Morocco",33.9715904,-6.8498129
"Int Ctr Genet Engn & Biotechnol, New Delhi, India",28.6106974,77.3251177
"Int Ctr Integrated Mt Dev, Geospatial, Kathmandu, Nepal",27.7172453,85.3239605
"Int Ctr Integrated Mt Dev, GPO Box 3226, Kathmandu, Nepal",27.7172453,85.3239605
"Int Ctr Integrated Mt Dev, Kathmandu, Nepal",27.7172453,85.3239605
"Int Islamic Univ, Dept Environm Sci, Islamabad 44000, Pakistan",33.6596951,73.0340508
"Int Maize & Wheat Improvement Ctr, New Delhi 110012, India",28.6282145,77.1493904
"IRD, UMR AMAP, F-34000 Montpellier, France",43.6519813,3.8614156
"Islamiah Coll, Biotechnol, Vaniyambadi, Tamil Nadu, India",12.675503,78.6281705
"Islamiah Coll, Dept Biotechnol, Vaniyambadi 635752, Tamil Nadu, India",12.675503,78.6281705
"ISRO, Atmospher & Climate Sci Grp, Natl Remote Sensing Ctr, Earth & Climate Sci Area, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"ISRO, Environm Forestry & Microwave Applicat Div EFMD, Forestry Land Use Planning & Photogrammetry Applc, Remote Sensing Applicat & Image Proc Area RESIPA, Ahmadabad 380015, Gujarat, India",23.024349,72.5301521
"ISRO, Forestry & Ecol Dept, Indian Inst Remote Sensing, Dehra Dun 248001, Uttar Pradesh, India",27.5705886,80.0981869
"ISRO, IIRS, Dehra Dun, Uttar Pradesh, India",27.5705886,80.0981869
"ISRO, Indian Inst Remote Sensing, 4 Kalidas Rd, Dehra Dun 248001, India",30.3409258,78.0446431
"ISRO, Indian Inst Remote Sensing, Dehra Dun 248001, Uttar Pradesh, India",27.5705886,80.0981869
"ISRO, Indian Inst Space Sci & Technol, Thiruvananthapuram, Kerala, India",8.6264627,77.0337721
"ISRO, Natl Remote Sensing Ctr, Hyderabad 500037, Andhra Pradesh, India",15.9128998,79.7399875
"ISRO, Natl Remote Sensing Ctr, Hyderabad 500625, Andhra Pradesh, India",17.385044,78.486671
"IST, JNTUK, SIT, Kakinada, India",16.9782157,82.242755
"Iswar Chandra Vidyasagar Coll, Dept Geog, Bilonia, Tripura South, India",23.2432074,91.4741419
"ITC Life Sci & Technol Ctr, Peenya Ind Area Phase 1, Bangalore 560058, Karnataka, India",13.0416825,77.5237599
"ITC LSTC, Peenya Ind Area, 3 1st Main,Phase1, Bangalore 560058, Karnataka, India",13.0416825,77.5237599
"IVRI, Izatnagar, Uttar Pradesh, India",28.3904755,79.4357971
"IWMI, Colombo, Sri Lanka",6.9270786,79.861243
"Jadavpur Univ, Kolkata, W Bengal, India",22.4988822,88.3714123
"Jadavpur Univ, Sch Oceanog Studies, Kolkata 700032, India",22.4993818,88.3712752
"Jadavpur Univ, Sch Oceanog Studies, Kolkata, W Bengal, India",22.4993818,88.3712752
"Jagriti, Kulu 175101, Himachal Prades, India",31.933896,77.1127287
"JalaSRI Watershed Surveillance & Res Inst, Jalgaon 425002, Maharashtra, India",21.0648834,75.5509602
"JalaSRI Watershed Surveillance & Res Inst, MJ Coll Campus, Jalgaon 425002, Maharashtra, India",20.9999173,75.5539521
"James Cook Univ, Coll Marine & Environm Sci, Townsville, Qld 4811, Australia",-19.3258585,146.7566603
"James Cook Univ, Coll Sci & Engn, Cairns, Qld 4878, Australia",-16.8231524,145.7057659
"James Cook Univ, Ctr Trop Environm & Sustainabil Sci TESS, Cairns, Qld 4878, Australia",-16.8182489,145.6879262
"Jamia Millia Islamia, Dept Biosci, New Delhi 110025, India",28.5602381,77.2852899
"Jawaharlal Inst Postgrad Med Educ & Res, Sch Publ Hlth, Pondicherry, India",11.9415915,79.8083133
"Jawaharlal Nehru Inst Technol, Ctr Atmospher Sci & Weather Modificat Technol, Hyderabad, Andhra Pradesh, India",17.4402071,78.3997251
"Jawaharlal Nehru Trop Bot Garden & Res Inst, Div Conservat Biol, Karimancode PO Palode, Thiruvananthapuram 695562, Kerala, India",8.734863,77.0288357
"Jawaharlal Nehru Univ, Sch Environm Sci, Applicat Remote Sensing Lab, New Mehrauli Rd, New Delhi 110067, India",28.5433333,77.1805556
"Jawaharlal Nehru Univ, Sch Environm Sci, New Delhi 110067, India",28.5398035,77.1664047
"Jawaharlal Nehru Univ, Sch Life Sci, Natl Ctr Appl Human Genet, New Delhi 110067, India",28.5398035,77.1664047
"Jiwaji Univ, Sch Studies Zool, Gwalior 474011, Madhya Pradesh, India",26.2020003,78.1980647
"Johns Hopkins Univ, Dept Hlth Behav & Soc, 624 N Broadway, Baltimore, MD 21205 USA",39.3299013,-76.6205177
"JSS Acad Higher Educ & Res JSS AHER, Sch Life Sci, Dept Biotechnol & Bioinfottnat, Mysuru 570015, Karnataka, India",12.3427723,76.6524678
"Kalipada Ghosh Tarai Mahavidyalaya, Dept Geog, Darjeeling 734014, W Bengal, India",26.7008116,88.3367039
"Kamla Nehru Inst Phys & Social Sci, Dept Zool, Sultanpur, Uttar Pradesh, India",26.2887819,82.0823164
"Kansas State Univ, Coll Vet Med, Dept Clin Sci, Manhattan, KS 66506 USA",39.1994612,-96.5837934
"Kansas State Univ, Dept Plant Pathol, Throckmorton Hall, Manhattan, KS 66506 USA",39.1934982,-96.5845173
"Karnatak Univ, Dept Zool, Environm Toxicol & Mol Biol Lab, Dharwad 580003, Karnataka, India",15.440399,74.9852312
"Karolinska Inst, Dept Publ Hlth Sci, Global Hlth IHCAR, SE-17177 Stockholm, Sweden",59.3293235,18.0685808
"Karolinska Inst, Dept Publ Hlth Sci, Global Hlth IHCAR, Tomtebodavagen 18 A, SE-17177 Stockholm, Sweden",59.3499855,18.0241634
"Kenya Forestry Res Inst, Div Biotechnol, POB 20412, Nairobi, Kenya",-1.2920659,36.8219462
"Kerala Agr Univ, Acad Climate Change Educ & Res, Trichur 680656, Kerala, India",10.5507081,76.2739795
"Kerala Agr Univ, Coll Forestry, Dept Silviculture & Agroforestry, KAU PO, Trichur 680656, Kerala, India",10.5448532,76.2863548
"Kerala Agr Univ, Coll Forestry, Dept Silviculture & Agroforestry, Thrissure, Kerala, India",10.5276416,76.2144349
"Kerala Agr Univ, Coll Forestry, Dept Silviculture & Agroforestry, Trichur 680656, Kerala, India",10.5507081,76.2739795
"Kerala Agr Univ, Coll Forestry, KAU PO, Trichur 680656, Kerala, India",10.5507081,76.2739795
"Kerala Agr Univ, Coll Hort, Dept Soil Sci & Agr Chem, Trichur 680656, Kerala, India",10.5448532,76.2863548
"Kerala Agr Univ, Coll Hort, Instruct Farm, Trichur 680656, Kerala, India",10.5448532,76.2863548
"Kerala Agr Univ, Coll Vet & Anim Sci, Ctr Adv Studies Anim Genet & Breeding, Thrissur, Kerala, India",10.2246079,76.2720462
"Kerala Agr Univ, Dept Silviculture & Agroforestry, Trichur, Kerala, India",10.5448532,76.2863548
"Kerala Forest Res Inst, Dept Forest Bot, Trichur 680653, India",30.3437685,77.9995589
"Kerala Forest Res Inst, Div Forest Ecol & Biodivers Conservat, Peechi 680653, India",10.5300855,76.3698791
"Kerala Forest Res Inst, Div Forest Informat Management, Thrissur 680653, Kerala, India",10.5191749,76.3695167
"KERALA FOREST RES INST, PEECHI 680653, KERALA, INDIA",10.5191749,76.3695167
"KERALA FOREST RES INST,DIV ENTOMOL,PEECHI 680653,KERALA,INDIA",10.5191749,76.3695167
"Kerala Univ Fisheries & Ocean Studies KUFOS, Ctr Aquat Resource Management & Conservat CARMAC, Kochi, India",9.9105256,76.3173189
"Kerala Univ Fisheries & Ocean Studies KUFOS, Dept Fisheries Resource Management, Kochi, India",9.9105256,76.3173189
"Kerala Univ Fisheries & Ocean Studies KUFOS, Sch Ocean Sci & Technol, Kochi, India",9.9105256,76.3173189
"Kerala Univ Fisheries & Ocean Studies, Dept Fishery Biol, Kochi, Kerala, India",9.9105256,76.3173189
"Kew, Royal Bot Gardens, Richmond TW9 3AE, Surrey, England",51.4787438,-0.295573
"Keystone Fdn, The Nilgiris 643217, Tamil Nadu, India",11.430735,76.859174
"Khulna Univ, Elect & Commun Engn Discipline, Khulna, Bangladesh",22.8022039,89.5339231
"Khulna Univ, Fisheries & Marine Resources Technol Discipline, Khulna 9208, Bangladesh",22.845641,89.5403279
"Khulna Univ, Stat Discipline, Khulna, Bangladesh",22.8041276,89.5343283
"King Saud Univ, Addiriyah Chair Environm Studies, Coll Sci, Riyadh 11451, Saudi Arabia",24.7481198,46.5363345
"King Saud Univ, Coll Sci, Dept Bot & Microbiol, POB 2455, Riyadh 11451, Saudi Arabia",24.7135517,46.6752957
"King Saud Univ, Dept Bot & Microbiol, Coll Sci, Riyadh 11451, Saudi Arabia",24.7222078,46.6258804
"Kisan PG Coll, Post Grad Dept Bot, Bahraich 271801, Uttar Pradesh, India",27.56153,81.5871461
"Kocaeli Univ, Dept Biol Fac Sci & Literature, Kocaeli, Turkey",40.8221732,29.9216517
"Konkan Cetacean Res Team Dadar West, Bombay 400028, Maharashtra, India",19.0235976,72.8378125
"Konkan Cetacean Res Team, 9-A Balaji Apts,Dutta Raul Marg,Dadar W, Bombay 400028, Maharashtra, India",19.0168046,72.8334361
"Korea Res Inst Biosci & Biotechnol, Int Biol Mat Res Ctr, Taejon 305806, South Korea",36.3504119,127.3845475
"Krishna Mahavidyalaya, Post Grad Ctr Bot, Satara 415108, Maharashtra, India",17.1756718,74.2545359
"KSN Univ Agr & Hort Sci Shivamogga, Coll Forestry, Ponnampet 571216, India",12.1514612,75.9430278
"KSN Univ Agr & Hort Sci, Coll Agr, Shivamogga 577225, India",14.1404899,75.4577775
"KSNUAHS, Shivamogga, India",13.9299299,75.568101
"Kumaun Univ, Dept Biotechnol, Naini Tal, India",29.3911653,79.4459095
"Kumaun Univ, Dept Bot, DSB Campus, Naini Tal 263001, Uttarakhand, India",29.3911653,79.4459095
"Kumaun Univ, Dept Bot, DSB Campus, Naini Tal 263002, India",29.3911653,79.4459095
"Kumaun Univ, Dept Bot, Naini Tal 263001, Uttarakhand, India",29.3911653,79.4459095
"Kumaun Univ, Dept Bot, Naini Tal, India",29.3911653,79.4459095
"Kuvempu Univ, Dept PG Studies & Res Environm Sci, Shivamogga 577451, Karnataka, India",13.8422333,75.6731734
"Kyushu Univ, Appl Mech Res Inst, Fukuoka, Japan",33.5901838,130.4016888
"Kyushu Univ, Dept Biol, Grad Sch Sci, Higashi Ku, 6-10-1 Hakozaki, Fukuoka 8128581, Japan",33.6254727,130.4244086
"Kyushu Univ, Dept Biol, Grad Sch Sci, Higashi Ku, Fukuoka 8128581, Japan",33.6266584,130.4250445
"Lab Sci Climat & Environm, Gif Sur Yvette, France",48.701844,2.134078
"Lala Lajpat Rai Univ Vet & Anim Sci, Coll Vet Sci, Dept Vet Parasitol, Hisar 125004, Haryana, India",29.1421057,75.726724
"Laurentian Univ, Sudbury, ON, Canada",46.4672485,-80.9757296
"LEGTA Nimes Rodilhan, Domaine Donadille, F-30230 Rodilhan, France",43.8296591,4.4438088
"Leibniz Ctr Agr Landscape Res ZALF, Eberswalder Str 84, D-15374 Muncheberg, Germany",52.5158508,14.1129137
"Liaquat Univ Med & Hlth Sci, Dept Pathol, Jamshoro, Pakistan",25.4351547,68.2701863
"London Sch Econ & Polit Sci LSE, London, England",51.5144388,-0.1164513
"Lowell Gen Hosp, 295 Varnum Ave, Lowell, MA 02446 USA",42.6471829,-71.341381
"Loyola Coll, Dept Adv Zool & Biotechnol, Chennai, Tamil Nadu, India",13.0615421,80.2342226
"Madura Coll, Dept Zool, Madurai, Tamil Nadu, India",9.9109301,78.1104715
"Madurai Kamaraj Univ, Sch Biol Sci, Dept Plant Sci, Madurai 625021, Tamil Nadu, India",9.9403922,78.0105374
"Madurai Kamaraj Univ, Sch Energy Environm & Nat Resources, Madurai 625021, Tamil Nadu, India",9.9403922,78.0105374
"Maharshi Dayanand Univ, Med Microbiol & Bioproc Technol Lab, Dept Microbiol, Rohtak, Haryana, India",28.8768269,76.621108
"Mahatma Gandhi Inst Technol Hyderabad, Dept Comp Sci & Engn, Hyderabad, India",17.385044,78.486671
"Majmaah Univ, Coll Appl Med Sci, Dept Med Lab Sci, Al Majmaah 11952, Saudi Arabia",25.8758866,45.3730695
"Mangalore Univ, Dept Appl Bot, Mangalagangothri 574199, Karnataka, India",12.8167413,74.9231456
"Manipal Univ, Manipal Inst Technol, Dept Civil Engn, Manipal 576104, Karnataka, India",13.3525321,74.7928224
"Manipal Univ, Udupi 576104, Karnataka, India",13.3533433,74.7848955
"Manipur Univ, Dept Life Sci, Imphal 795003, Manipur, India",24.7522876,93.9280425
"Manipur Univ, Dept Life Sci, Imphal, Manipur, India",24.7522876,93.9280425
"Manipur Univ, Sch Life Sci, Dept Bot, Imphal, Manipur, India",24.7522876,93.9280425
"Manonmaniam Sundaranar Univ, Sri Paramakalyani Ctr Environm Sci, Environm Nanotechnol Div, Alwarkurichi 627412, Tamil Nadu, India",8.7833896,77.3897471
"Manonmaniam Sundaranar Univ, Sri Paramakalyani Ctr Environm Sci, Tirunelveli, Tamil Nadu, India",8.7636783,77.6486139
"Mansoura Univ, Fac Agr, Agr Engn Dept, Mansoura 35516, Egypt",31.0448903,31.3536867
"Marymount Manhattan Coll, New York, NY 10021 USA",40.7687419,-73.9597198
"Max Planck Inst Biogeochem, D-07701 Jena, Germany",50.927054,11.5892372
"Mekelle Univ, Coll Nat & Computat Sci, Dept Biol, Mekelle 3033, Tigray, Ethiopia",13.4935504,39.465738
"Met Off Hadley Ctr, Exeter EX1 3PB, Devon, England",50.7269301,-3.4734769
"Michigan State Univ, Dept Plant Biol, E Lansing, MI 48824 USA",42.7228144,-84.474989
"Michigan Technol Univ, Sch Forest Resources & Environm Sci, 1400 Townsend Dr, Houghton, MI 49931 USA",47.1196551,-88.5482234
"Minist Agr Livestock & Irrigat, Dept Fisheries, Naypyitaw, Myanmar",19.7633057,96.0785104
"Minist Environm Forest & Climate Change MoEFCC, Natl Ctr Sustainable Coastal Management NCSCM, Anna Univ Campus, Chennai 600025, Tamil Nadu, India",13.013487,80.2332271
"Minist Environm Forest & Climate Change, Natl Ctr Sustainable Coastal Management, Chennai 600025, Tamil Nadu, India",13.013487,80.2332271
"Minist Environm Forest & Climate Change, North Eastern Reg Off, Shillong 793021, Meghalaya, India",25.5484274,92.0126276
"Mira Corp Suites, BSI Grp India, Global Reporting Initiat GRI, Plot 1 & 2,Mathura Rd, New Delhi 110065, India",28.572262,77.2563541
"MIT, Dept Civil & Environm Engn, 77 Massachusetts Ave, Cambridge, MA 02139 USA",42.359143,-71.0935584
"MITS Sch Biotechnol, Dept Biotechnol, Bhubaneswar 751024, Odisha, India",20.3435449,85.8066629
"Mizoram Univ, Dept Biotechnol, Mol Microbiol & Systemat Lab, Mizoram, India",23.164543,92.9375739
"Mizoram Univ, Dept Bot, Aizawl, Mizoram, India",23.7332381,92.6654329
"Mizoram Univ, Dept Environm Sci, Aizawl, Mizoram, India",23.7332381,92.6654329
"Mizoram Univ, Dept Environm Sci, Tanhril 796004, Mizoram, India",23.7364942,92.6642456
"Mizoram Univ, Dept Forestry, Aizawl 796004, India",23.7364942,92.6642456
"Mizoram Univ, Dept Forestry, Aizawl 796004, Mizoram, India",23.7364942,92.6642456
"Mizoram Univ, Dept Forestry, Aizawl, India",23.7332381,92.6654329
"Mizoram Univ, Dept Forestry, Aizawl, Mizoram, India",23.7332381,92.6654329
"Mizoram Univ, Pachhunga Univ Coll, Dept Zool, Aizawl 796001, Mizoram, India",23.7232572,92.7272181
"Modern Coll, Dept Zool, Pune 5, Maharashtra, India",18.5262182,73.8453756
"MoES, ESSO, Natl Ctr Medium Range Weather Forecasting, Noida 201309, India",28.62492,77.3598937
"Museum Natl Hist Nat, CNRS MNHN UPMC, UMR 7207, F-75231 Paris 05, France",48.8433896,2.3634888
"Myanmar Earthquake Comm, Yangon, Myanmar",16.840939,96.173526
"N Eastern Reg Inst Sci & Technol, Dept Forestry, Nirjuli 791109, Arunachal Prade, India",27.1262059,93.7390674
"N Eastern Reg Inst Sci & Technol, Dept Forestry, Restorat Ecol Lab, Nirjuli 791109, Arunachal Prade, India",27.1178324,93.7485874
"Nanjing Univ Informat Sci & Technol, Sch Hydrol & Water Resources, Nanjing 210044, Peoples R China",32.0568391,118.7789602
"Nanjing Univ Informat Sci & Technol, Sch Hydrol & Water Resources, Nanjing, Peoples R China",32.0568391,118.7789602
"Nanjing Univ, Sch Med, Affiliated Drum Tower Hosp, Dept Gastroenterol, 321 Zhongshan Rd, Nanjing 210008, Peoples R China",32.057263,118.783002
"Nanjing Univ, Sch Med, Affiliated Drum Tower Hosp, Dept Gastroenterol, Nanjing 210008, Peoples R China",32.057263,118.783002
"Nanyang Technol Univ, Asian Sch Environm, Singapore, Singapore",1.352083,103.819836
"Nanyang Technol Univ, Earth Observ Singapore, Singapore, Singapore",1.352083,103.819836
"NASA, Atmospher Chem & Dynam Lab, Goddard Space Flight Ctr, Greenbelt, MD USA",38.99495,-76.852344
"NASC, ICRAF South Asia, Pusa Campus, New Delhi 110012, India",28.6257734,77.1615725
"Nat Conservat Fdn, 1311 Amritha,12th Main,Vijayanagar 1st Stage, Mysore 1311, Karnataka, India",12.3258001,76.6136276
"Nat Conservat Fdn, 3076-5,4 Cross,Gokulam Pk, Mysore 570002, Karnataka, India",12.3309526,76.6320163
"Nat Conservat Fdn, 3076-5,4th Cross,Gokulam Pk, Mysore 570002, Karnataka, India",12.3309526,76.6320163
"Nat Conservat Fdn, Cranes & Wetlands Programme, 3076-5 4th Cross,Gokulam Pk, Mysore 570002, Karnataka, India",12.3309526,76.6320163
"Nat Conservat Fdn, Ctr Ecol Res & Conservat, 3076-5,4 Cross,Gokulam Pk, Mysore 570002, Karnataka, India",12.3309526,76.6320163
"Nat Conservat Fdn, Mysore 570002, Karnataka, India",12.3319211,76.6268306
"Nat Conservat Fdn, Mysore 570017, Karnataka, India",12.3307739,76.6037222
"Nat Hist Museum, Cromwell Rd, London SW7 5BD, England",51.4955306,-0.1768635
"Nat Hist Museum, Dept Earth Sci, Cromwell Rd, London SW7 5BD, England",51.4955306,-0.1768635
"Nat Hist Museum, Dept Life Sci, London SW7 5BD, England",51.496715,-0.1763672
"Natl Bot Res Inst, Biomass Biol Div, 1 Rana Pratap Marg, Lucknow 226001, Uttar Pradesh, India",26.8576084,80.9382574
"Natl Bot Res Inst, CSIR, Mol Biol & Genet Lab, Rana Pratap Marg, Lucknow 226001, Uttar Pradesh, India",26.8562834,80.948002
"Natl Bot Res Inst, CSIR, Pharmacognosy & Ethnopharmacol Div, Rana Pratap Marg, Lucknow 226001, Uttar Pradesh, India",26.8562834,80.948002
"Natl Bot Res Inst, Lucknow 226001, Uttar Pradesh, India",26.8537051,80.9484195
"Natl Bot Res Inst, Rana Pratap Marg, Lucknow 226001, Uttar Pradesh, India",26.8562834,80.948002
"NATL BOT RES INST,LUCKNOW 226001,UTTAR PRADESH,INDIA",26.8537051,80.9484195
"Natl Bur Plant Genet Resources, Div Explorat & Collect, New Delhi 110012, India",28.6282145,77.1493904
"Natl Bur Plant Genet Resources, ICAR, New Delhi, India",28.6139391,77.2090212
"Natl Bur Plant Genet Resources, ICAR, TCCU, New Delhi 110012, India",28.6282145,77.1493904
"Natl Bur Plant Genet Resources, New Delhi 110012, India",28.6282145,77.1493904
"Natl Bur Plant Genet Resources, Pusa Campus, New Delhi 110012, India",28.6331469,77.1524959
"Natl Bur Plant Genet Resources, Tissue Culture & Cryopreservat Unit, New Delhi 110012, India",28.6282145,77.1493904
"Natl Bur Plant Genet Resources, Tissue Culture & Cryopreservat Unit, Pusa Campus, New Delhi 110012, India",28.6331469,77.1524959
"Natl Ctr Biol Sci, GKVK Campus, Bengaluru 560065, Karnataka, India",13.0800718,77.5785151
"Natl Ctr Biol Sci, Postgrad Program Wildlife Biol & Conservat, Bangalore 560065, Karnataka, India",13.0935798,77.5778529
"Natl Ctr Biol Sci, Postgrad Program Wildlife Biol & Conservat, GKVK Campus,Bellary Rd, Bangalore 560065, Karnataka, India",13.0773484,77.5778085
"Natl Ctr Biol Sci, Tata Inst Fundamental Res, Bangalore 560065, Karnataka, India",13.0938741,77.5763042
"Natl Ctr Biol Sci, Tata Inst Fundamental Res, GKVK Campus,Bellary Rd, Bangalore 560065, Karnataka, India",13.0938741,77.5763042
"Natl Ctr Biol Sci, Wildlife Conservat Soc India Program, Post Grad Programme Wildlife Biol & Conservat, Bengaluru, India",12.9715987,77.5945627
"Natl Ctr Biol Sci, Wildlife Off, Researchers Wildlife Conservat, GKVK Campus,Bellary Rd, Bangalore 560065, Karnataka, India",13.0773484,77.5778085
"Natl Dairy Res Inst, ICAR, Karnal 132001, Haryana, India",29.7008333,76.9838889
"Natl DNA Anal Ctr, Cent Forens Sci Lab, 30 Gorachand Rd, Kolkata 700014, India",22.5464132,88.3704942
"Natl Environm Engn Res Inst, Environm Biotechnol Div, Nagpur 440020, Maharashtra, India",21.123098,79.0673302
"Natl Environm Engn Res Inst, Environm Biotechnol Div, Nehru Marg, Nagpur 440020, Maharashtra, India",21.1308193,79.1182605
"Natl Environm Engn Res Inst, Environm Genom Unit, Nagpur 440020, Maharashtra, India",21.123098,79.0673302
"NATL ENVIRONM ENGN RES INST,NAGPUR 440020,MAHARASHTRA,INDIA",21.1180237,79.0566763
"Natl Inst Adv Studies, Indian Inst Sci Campus, Bengaluru 560012, India",13.029156,77.5642728
"Natl Inst Archeol & Heritage Sci, Rabat, Morocco",33.9715904,-6.8498129
"Natl Inst Environm Studies, Ctr Global Environm Res, Tsukuba, Ibaraki, Japan",36.0835255,140.0764454
"Natl Inst Epidemiol, Dept Epidemiol, Madras, Tamil Nadu, India",13.1190297,80.227964
"Natl Inst Oceanog, Panaji 403004, Goa, India",15.459061,73.8051458
"Natl Inst Plant Genome Res, New Delhi 110067, India",28.5306795,77.1664768
"Natl Inst Res TB, 1 Mayor Sathyamoorthy Rd, Chennai 600031, Tamil Nadu, India",13.0739281,80.2489993
"Natl Inst Space Res INPE, Ctr Weather Forecasting & Climate Studies CPTEC, BR-12630000 Cachoeira Paulista, SP, Brazil",-22.6845581,-45.0075237
